,predictor,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10,BUCHANAN,0.032014465048641666,0.027633537761987226,0.025471425806029225,0.0328543300604836,0.029889366341774658,0.0284713486026833,0.026580544820083075,0.02736822550053455,0.026587669630714114,0.031335919600510576,0.02665833761951926,0.028853592470619777,0.027767436894688836,0.025293583361083366
11,BUENA VISTA,0.01952214352014613,0.01529182453771971,0.015215031784245561,0.01720779951752933,0.02427736510490167,0.019780078774858625,0.019857491451026683,0.01466031024981446,0.01834814997523238,0.024961555397011594,0.0130405170328719,0.015117555223697794,0.015460159798665083,0.0076013994170648184
12,BUTLER,0.025685693570834243,0.023340675896578532,0.02390140663462418,0.024080249111266182,0.02762946943443461,0.021774658889366284,0.02439447149649092,0.023231831722383155,0.02633043916612727,0.02381917602811254,0.024987010234068376,0.027097323240742065,0.025750771194715666,0.019062130071521917
13,CALHOUN,0.02009477736254108,0.010256002425423672,0.013481578284196006,0.01798551269089592,0.019970629234345012,0.012772134166590125,0.014807745826201205,0.012031317045523899,0.015971834108184115,0.01586148494755511,0.017213754016811484,0.017748463470770054,0.014444406756695328,0.01629858255528745
14,CARROLL,0.03206677396076742,0.025457356167139754,0.027868290882567356,0.03423806366662621,0.031560101096016716,0.020573972922305513,0.030257027808938925,0.029289615849866554,0.03005024390486065,0.027351834183034995,0.023300192575951693,0.026616850207992062,0.029458183345032803,0.022193501741062268
15,CASS,0.017241323168150746,0.012536428122929728,0.019627125677175655,0.02032325638207215,0.019434644000588242,0.015267800471771412,0.018481918289524397,0.02227365517016676,0.014613295291988999,0.02268805199258786,0.013963643513373975,0.020099901543842152,0.01497766942312869,0.01508306190441562
16,CEDAR,0.03266545531468146,0.027740819194002394,0.029632567120367777,0.033207379211695726,0.033537513910393946,0.0299797134625181,0.033759460882222384,0.0315244678865159,0.03164166366847587,0.030775907907270996,0.026758918884330185,0.031247167200093573,0.029830795127977382,0.0274320943014646
17,CERRO GORDO,0.024986563420330635,0.015768779597727836,0.01901253939137619,0.02407724891817504,0.022749457651606318,0.02305602059539672,0.01976007571817911,0.021781408000845416,0.023220217747349295,0.024144544018532565,0.021959739090594278,0.016997352124591445,0.021464220292751798,0.016883380488177547
18,CHEROKEE,0.02631085862839194,0.016939378919092477,0.019496134276889378,0.017557610284354708,0.02113246623860704,0.021509686934847054,0.013251001108429224,0.019270311427783356,0.020340352391730234,0.022094471215465115,0.018602852726962302,0.01895732763278253,0.02320640432504284,0.01717365148122177
19,CHICKASAW,0.0297120386847046,0.03344279366024386,0.03199735296406303,0.02956369501848118,0.034874029927555054,0.028524308784555436,0.02666356027147256,0.025817012000329473,0.02810714348340481,0.029226205115835558,0.02943399374771944,0.029472651875020926,0.024801825351783633,0.024887812566348446
20,CLARKE,0.018574386597388654,0.005346570471379663,0.012421320610798012,0.009552494997404747,0.011543458004431125,0.00629640404482298,0.010113250297126886,0.009527878400355332,0.008347707377920257,0.013625005118045234,0.008681958635445994,0.009665513011517496,0.007850175397748373,0.0025288666693356354
21,CLAY,0.019667700578651248,0.018607394894744476,0.020025044769348174,0.022111141342339352,0.02227032445679738,0.019179310724052004,0.02634548397152972,0.021319611098450608,0.019345427404870025,0.023662086720068472,0.023149597478640378,0.022645882140344634,0.02098945374443949,0.0200278168617276
22,CLAYTON,0.02605465496071187,0.02336588562256096,0.0198214718573117,0.022620012483446666,0.023924009173781697,0.023596834610525582,0.023822327236114247,0.016490456709159603,0.01848371286185943,0.02031429713755025,0.018925362472099853,0.02221872292774528,0.02180969417963005,0.014927826973192062
23,CLINTON,0.01717404309804462,0.006219748767804465,0.012167138680266337,0.01739101842861692,0.017757330229346165,0.01525332301407696,0.013170889220375815,0.012755461374655795,0.016880897705355724,0.016254450732997586,0.013443833842283426,0.011786581380071215,0.014214814315630275,0.01347687667951297
24,CRAWFORD,0.008793315580554158,-0.004944627882915841,0.005777887102067267,0.00294473517842065,0.006786067056598465,2.3575127851343733e-06,-0.001217551984055634,-0.005369155570038112,-0.0002662020562748926,0.0029707252432116743,-0.0014558208683420892,0.0027639754739919534,0.005254263701920368,-0.00415499027856985
25,DALLAS,0.03643808784076251,0.033849572329586713,0.03149955187762286,0.035179619821275515,0.03922721162177918,0.03543106502264428,0.03592811171256923,0.03190843174777041,0.03422826319748641,0.03244151954185262,0.030747601511785547,0.03512886739062104,0.03504095700640627,0.03386435988532794
26,DAVIS,0.01567341879034917,0.011297607753640318,0.010176090084402751,0.014060115668373532,0.01850514554024798,0.0061588170501496176,0.011095510325948937,0.00789637707167938,0.01001604445893127,0.013414045570268904,0.006751573137442415,0.014927450728519507,0.012532678741121782,0.006585132578815966
27,DECATUR,0.010100800290673492,0.0014546236035192608,0.0047983490398864365,0.009564185594343102,0.007124567654512002,0.001535019747294448,0.0016244781499669507,0.004481979212023396,0.0011461859544635768,0.003826847402625161,-0.0010418905147764723,0.0037405977628607316,0.004638852513950253,-0.00475167920026584
28,DELAWARE,0.027136651703040977,0.02813849020385533,0.01913550578229105,0.030293997862120867,0.0305701050787133,0.025926698070312577,0.024661526956209455,0.028331474232386147,0.021684592949202254,0.026276626828421676,0.022390746164095886,0.025901560149812666,0.025789094378584367,0.020794303304524482
29,DES MOINES,0.023211382941526144,0.008404059666978924,0.010294523670811104,0.0138645996627694,0.017534173008628622,0.013511432219188258,0.010993056771498803,0.010073445479440921,0.008466551054991825,0.015556176585912346,0.010612459019882763,0.012794686825660373,0.010130936054336074,0.0070147767620644215
30,DICKINSON,0.03271922837131057,0.03622985964296756,0.030187138560721943,0.0304755318176815,0.033257196079699125,0.03299039287590099,0.0311193130791851,0.02907334792133863,0.03279438174493898,0.03240677931082776,0.02991003950288787,0.030699511879307275,0.033087071314221124,0.029943861747994446
31,DUBUQUE,0.022770695351021688,0.018676647932013984,0.021048293520421316,0.022751270264298254,0.025203424012177227,0.02152197601836731,0.024412973426757273,0.01786341999302103,0.01833977397115551,0.024665876869649613,0.021018689216961352,0.024520270424533034,0.023898687759098425,0.01724111170965246
32,EMMET,0.02334313585326438,0.01915437951610096,0.015834777765326002,0.01840596737879807,0.024668859000129818,0.021843306165721325,0.019173624261619587,0.02356694529778057,0.01943796228196518,0.02255360528937901,0.02008663440404746,0.02319458872880939,0.0191908445437377,0.01120394719440216
33,FAYETTE,0.023695941901911217,0.018632677967778233,0.014725119178656286,0.022358685609857824,0.02082281135056644,0.01849938288848456,0.018154185849870906,0.02188064275808305,0.018798708932186634,0.02269646974608284,0.02036059261922038,0.019745115504299103,0.020260058630783,0.015651279366912747
