,predictor,1,2,3,4,5,6,7,8,9,10,11,12,13,14
32,EMMET,0.016851366782787477,0.024304470961310564,0.018925255332633027,0.023496463053216607,0.01796330354337821,0.01916880048483487,0.014872598411599013,0.01843407123532831,0.01842192434356598,0.017915003327258726,0.021198581752730705,0.02214813366589928,0.018854588448588217,0.016896828466183973
33,FAYETTE,0.017267197080390567,0.017734021874055456,0.018984166288181406,0.020831101722988875,0.014490319628601204,0.01720562948028833,0.015536296513180173,0.014752128213973849,0.020254464256141406,0.017310598914971196,0.015238398207040052,0.014550910888354416,0.022905930919795724,0.018597388975806713
34,FLOYD,0.01640209629129877,0.017935988728075877,0.015152088275262272,0.022457431175355425,0.012642627444264615,0.009464985579957813,0.011971494791025779,0.016783337109592223,0.017969695838264372,0.01407567545966176,0.007225157215231947,0.019020446279313694,0.013731233483520951,0.016485375325363615
35,FRANKLIN,0.011241664045630814,0.012227076493236688,0.012864978293606482,0.012724241859828709,0.008334607141403666,0.015487612263568058,0.009486552116689872,0.012335484666217804,0.008059304683052,0.010944833130289874,0.00785900937785058,0.01305678938459106,0.013653647744020798,0.01574075186722332
36,FREMONT,0.022416532699068827,0.02630169680625396,0.03415217443200926,0.022405037717333876,0.03320457391428902,0.034658276602759615,0.03437909060249239,0.024206740630168738,0.027448270585914297,0.030525424209187746,0.019362925753239446,0.01450680410069762,0.030028468950101833,0.027831870143160957
37,GREENE,0.02302193807498553,0.027184591845494804,0.02061089345624256,0.03003707442894881,0.019248030912398774,0.023541054939034085,0.01936176346707229,0.022693669459789935,0.02329184124388832,0.02112970929066854,0.017809389242437405,0.022348060390511664,0.026541193958711868,0.019237586776664185
38,GRUNDY,0.03154215769743827,0.03216129078905501,0.033846780124066105,0.03753067742108146,0.032644172807669125,0.03460961253545834,0.03246219590176947,0.03255432449741559,0.03511836851775314,0.036196946094382974,0.034167914026947604,0.030867490618275102,0.03552922013901358,0.03117780547254372
39,GUTHRIE,0.019630498131533516,0.025565775147984755,0.02332974956125955,0.02532163495344375,0.02398154956938446,0.02092014426729337,0.02011671730128476,0.02440825023442021,0.021132461830453735,0.02423670228091341,0.022896447009791945,0.02075989775932152,0.02401152049358685,0.026980633310603012
40,HAMILTON,0.023092942320938774,0.026999375548901725,0.028070733328649483,0.023535932581607556,0.02393206801439298,0.027427903725059828,0.020203534472867345,0.02517154281299504,0.0225510805185081,0.02833729177778558,0.024575132055808607,0.021006841784130564,0.02280323768929011,0.023979648053440127
41,HANCOCK,0.023638434059521245,0.026726150252023576,0.024804589952043148,0.023864868533664145,0.02585286014010215,0.02080974611982453,0.023936206828486045,0.026588408468538726,0.02540284426001565,0.02297189270589922,0.02057942031582513,0.02226790214714183,0.0242004912514451,0.023100372603959682
