,predictor,1,2,3,4,5,6,7,8,9,10,11,12,13,14
43,HARRISON,0.036272411210589786,0.040782567773854375,0.04179848030336909,0.04468382336573586,0.03846451445444543,0.04004586221658405,0.03821277904100705,0.04355827190475355,0.039547598307842685,0.03875774290881093,0.04328155355873459,0.037853284958550976,0.039415123846716645,0.03962226164044513
44,HENRY,0.0357706717074654,0.03366560356081262,0.04168071547385929,0.039649738840064994,0.0378180390792207,0.0385886717053857,0.040540603038417784,0.041870691869710236,0.03748030471142555,0.04438542249791344,0.03507340107447282,0.03791657214818901,0.043170354261767796,0.0342694645827984
45,HOWARD,0.04039360310321723,0.03846030781875574,0.04149126494243036,0.04117523575161774,0.039032928366490194,0.04050815862084098,0.04210807298474105,0.045116666622944224,0.03905397862290036,0.03856612705490374,0.04123269868280114,0.03704960184787144,0.04111149391316746,0.035616613046735315
46,HUMBOLDT,0.037564270236234355,0.04112865772066915,0.03856794488268495,0.039043658561964845,0.038668317838191996,0.03837727890445891,0.04244524912414667,0.03879130402636974,0.0381970587820066,0.044119467917993364,0.03916527983868346,0.04042662045803126,0.04187743518034112,0.03790605387477314
47,IDA,0.03926741351349693,0.03850469566081942,0.042241963167417435,0.040591291813136324,0.04391286823152881,0.04760611904672324,0.039271892118443216,0.041571445876629275,0.04428142350514166,0.04351426491487607,0.0385582575486924,0.0399727080648761,0.046698603601744174,0.03747766365453721
48,IOWA,0.03879930720321953,0.036519329374158416,0.041888404731831815,0.040300218501078074,0.03868447444256076,0.03766512933708027,0.03944014867119913,0.04206746371662375,0.038246999412392346,0.042987303033081486,0.03725383511353285,0.03716888210933919,0.038535174830946164,0.03750482859846096
49,JACKSON,0.03719565389534893,0.03985337626426469,0.04650397417713904,0.044171375715419535,0.03663357192387831,0.046465436332447214,0.04167778459111642,0.04027609966986994,0.04143711563765183,0.041724059417357635,0.042299975226958775,0.0372643700210426,0.038282267697409014,0.03641215009277862
50,JASPER,0.03996305194796421,0.03671800297022271,0.04061553917908089,0.040618782687249076,0.03584629582657817,0.04002266964529147,0.04100133953165733,0.04082752476446065,0.03802613856013418,0.04188331298663844,0.03706070757311161,0.037953994308787084,0.040107296633277396,0.033636103957016036
51,JEFFERSON,0.034151151760898425,0.037194074354988185,0.03815015207690231,0.03600614010030179,0.0342886399398286,0.03575136732613256,0.037528858513391085,0.0432410401140959,0.03313698136525159,0.04039439725773304,0.03598259954531198,0.032745465152245065,0.03443017152020801,0.03713805755408463
52,JOHNSON,0.039260296144050084,0.0362085525862091,0.03764444027313826,0.040635981007005946,0.035532300024200957,0.038965958105780664,0.03879159155644629,0.04085193982931911,0.03546178095277998,0.037964624161889476,0.03494325672200422,0.036915048690739194,0.03781895630604228,0.035446971256987696
