,predictor,1,2,3,4,5,6,7,8,9,10,11,12,13,14
25,DALLAS,0.034935854785733744,0.0365999202127886,0.03433487165219827,0.03551555999255446,0.033109778247033296,0.030850626987807585,0.03527120592167802,0.033224906812320265,0.03365775979225662,0.030208098595512226,0.033754292615048545,0.03451826244105072,0.03568093025504206,0.034074983208294524
26,DAVIS,0.01516652844303153,0.009377766770555913,0.008433178693446222,0.01613746418952936,0.01530901281823348,0.012539928157878487,0.019758508123787606,0.014422926436729235,0.010026547249206173,0.014630745515753631,0.008134437201027396,0.008643087003319663,0.010120777829022112,0.006502062873216854
27,DECATUR,0.005206357709790959,0.005156468522770357,-0.006383629647884631,0.0017191346253728128,0.005121345965879658,0.003548261589464223,0.006351209178686403,0.000992487352224378,0.0021177808152561253,0.004312495770170495,0.0017793203404538442,0.0021319299265826095,0.005802061412600172,-8.611798162992896e-05
28,DELAWARE,0.025311563262756236,0.026251722381997408,0.029079064395079957,0.028634878117027293,0.027520002773216496,0.023053733958242294,0.023365110890965997,0.023903565838545374,0.030078330755347337,0.026235575233244705,0.025589810840021446,0.031541685107898766,0.027816478314682237,0.027370553732797925
29,DES MOINES,0.014077854374526504,0.009091579867113548,0.011371346057351673,0.013026817459353123,0.01231459796826908,0.011718754118830405,0.01625470498936037,0.01326549074867732,0.013803006130299356,0.016432486562982115,0.00796337146103608,0.012788732248842142,0.01645057345710786,0.01037891382590006
30,DICKINSON,0.031076553333980423,0.029100218317925877,0.027144010207367855,0.03221502452623004,0.02613931338914434,0.026852225642374886,0.03768559079693932,0.027424737851579728,0.030191097297901485,0.031763781103881616,0.03052039978140272,0.03156018603845104,0.030182625672526817,0.031093599822648945
31,DUBUQUE,0.020145523838240764,0.02518430078290751,0.019821078110592347,0.02104759950239685,0.018331288845571617,0.019230559506303594,0.020820686082487848,0.020383581561490755,0.019655687074879843,0.018353687364996162,0.02073466627834613,0.02290622878102593,0.026298018817094065,0.023685991134180753
32,EMMET,0.017674383784455037,0.023488313488411426,0.01657583773762147,0.01785293081264809,0.021189870610168648,0.021289344190188797,0.023917086196790692,0.023466451114740633,0.021778297155685092,0.02521958018049117,0.020004502091648696,0.017855015897311956,0.028345238092823466,0.0236239936543858
33,FAYETTE,0.01750299248327003,0.019267257904835456,0.015193043999485316,0.017423444451171555,0.01832601772593852,0.01773845254910901,0.020942633588906155,0.01956072326808341,0.01866873648787963,0.020686124878646062,0.018932647870207098,0.01930234584467579,0.02133532122456618,0.01970315939236119
34,FLOYD,0.022734588150630643,0.01581378078830408,0.0172857362079554,0.01546478477508922,0.0133739642706978,0.016903898801182697,0.015237212712497755,0.018542945366286666,0.015131899683680665,0.016781611255787476,0.014422474717933113,0.017361533569952924,0.016658032715455073,0.01672867370105746
